Z,road_length,road_count,restaurant_count,veg_count,lng,lat
6344,1715.821043,14,0,0,121.717,31.03340725
13975,4280.841659,48,4,0,121.717,31.04242815
122,7149.437338,63,0,0,121.717,31.06949078
238,2830.163655,16,0,0,121.717,31.07851163
239,4232.779975,15,2,0,121.717,31.08753247
1891,7087.880631,72,0,0,121.717,31.05144904
76,7060.791256,80,0,0,121.717,31.06046992
239,3445.383101,16,0,0,121.717,31.0965533
239,2720.512999,23,2,0,121.718,31.00634446
146,1573.153824,8,0,0,121.718,31.01536541
137,1764.549287,13,0,0,121.718,30.97928156
211,4047.855722,19,0,0,121.718,30.98830254
239,0,0,0,0,121.718,30.99732351
37,1768.89262,10,0,0,121.718,30.95221854
319,1077.191653,4,0,0,121.718,30.96123956
276,2027.019919,16,0,0,121.718,30.97026056
489,1454.317184,5,0,0,121.719,30.9251554
5642,1519.288467,7,0,0,121.719,30.93417646
5094,5248.833334,55,1,0,121.719,30.9431975
363,3949.013694,23,0,0,121.719,30.90711324
4974,3278.396581,16,0,0,121.719,30.91613432
452,412.3759608,1,0,0,121.719,30.8800499
386,1006.153749,3,0,0,121.719,30.88907103
2998,3649.081744,21,0,0,121.719,30.89809214
286,1811.387696,7,0,0,121.72,31.6018046
246,1816.12461,7,0,0,121.72,31.61082471
97,898.9537673,3,0,0,121.72,31.61984481
221,0,0,0,0,121.72,31.6288649
286,4280.441404,21,0,0,121.72,31.58376433
286,3462.763452,18,0,0,121.72,31.59278447
0,1703.125151,5,0,0,121.72,30.85298645
454,2886.545075,18,0,0,121.72,30.86200762
458,1094.091226,16,0,0,121.72,30.87102877
283,2142.457348,8,0,0,121.721,31.51160273
286,3768.975265,31,0,0,121.721,31.52062298
263,2661.496306,16,0,0,121.721,31.52964321
269,3305.697475,15,0,0,121.721,31.53866343
264,4055.903254,14,0,0,121.721,31.54768364
275,4916.893607,27,0,0,121.721,31.55670383
286,1605.737211,12,0,0,121.721,31.56572401
278,3507.905767,23,0,0,121.721,31.57474418
60,1589.082653,2,0,0,121.722,31.4935622
160,3623.247528,23,0,0,121.722,31.50258248
236,1694.426263,10,0,0,121.723,31.38531792
278,1664.324922,8,0,0,121.723,31.39433835
60,1505.309563,3,0,0,121.723,31.40335876
60,318.152619,1,0,0,121.723,31.41237917
0,0,0,0,0,121.723,31.35825655
489,1547.332759,5,0,0,121.723,31.36727702
278,3657.875854,17,0,0,121.723,31.37629748
0,0,0,0,0,121.724,31.28609233
135,4712.106085,42,2,0,121.725,31.24098926
145,4388.381437,26,0,0,121.725,31.2500099
88,5012.596425,26,0,0,121.725,31.25903053
125,2733.561852,15,0,0,121.725,31.26805114
178,5540.111127,44,7,0,121.725,31.21392727
107,3637.737362,19,2,0,121.725,31.22294795
162,5746.120678,49,7,0,121.725,31.23196861
0,1486.203365,5,0,0,121.725,31.27707174
2344,3620.440601,18,1,0,121.726,31.18686515
2015,1842.484312,6,0,0,121.726,31.19588587
170,3024.393445,14,0,0,121.726,31.14176137
177,4102.368083,24,1,0,121.726,31.15078215
138,3151.467241,35,6,0,121.726,31.15980292
114,2517.116214,24,3,0,121.726,31.16882368
180,4981.138543,57,0,0,121.726,31.20490658
1401,5470.900124,34,0,0,121.726,31.17784442
154,2741.019729,23,1,0,121.727,31.06959463
239,2363.300729,9,0,0,121.727,31.07861552
239,3088.727693,20,0,0,121.727,31.0876364
113,2487.937805,14,0,0,121.727,31.06057373
239,186.7341511,5,0,0,121.727,31.12371976
180,1126.94879,5,0,0,121.727,31.13274057
222,2003.401281,15,0,0,121.727,31.09665726
202,2313.706248,14,0,0,121.727,31.10567811
236,1464.45341,10,0,0,121.727,31.11469894
216,2857.973048,17,2,0,121.728,31.02449
1947,2143.068863,14,0,0,121.728,31.03351095
19551,1925.363448,19,6,0,121.728,31.04253189
239,2304.796856,9,0,0,121.728,31.00644805
181,1897.591156,10,0,0,121.728,31.01546903
14041,3813.603622,30,14,0,121.728,31.05155282
158,2318.681395,17,0,0,121.728,30.98840606
239,0,0,0,0,121.728,30.99742706
3347,1719.549352,9,0,0,121.729,30.92525866
476,3933.593345,16,0,0,121.729,30.93427975
448,1069.217978,12,0,0,121.729,30.94330084
10837,1055.674566,6,0,0,121.729,30.91623755
91,3060.869338,15,1,0,121.729,30.97938504
361,3927.487694,21,0,0,121.729,30.95232191
364,5463.432725,26,0,0,121.729,30.96134296
459,3626.942374,46,2,0,121.729,30.97036401
252,475.5572775,1,0,0,121.73,31.61995005
154,0,0,0,0,121.73,31.62897017
2924,4546.209793,37,0,0,121.73,30.90721643
410,772.7009716,3,0,0,121.73,30.88015298
424,1253.854664,24,0,0,121.73,30.88917414
2998,6245.837667,66,0,0,121.73,30.89819529
0,2236.412931,5,0,0,121.73,30.85308942
103,3144.327124,22,0,0,121.73,30.86211062
448,1787.403968,26,0,0,121.73,30.87113181
286,1748.465173,6,0,0,121.731,31.60190976
179,52.49940393,1,0,0,121.731,31.61092991
257,1680.999671,9,0,0,121.731,31.54778858
286,2235.21016,9,0,0,121.731,31.55680881
286,1618.843371,10,0,0,121.731,31.56582902
286,3184.860906,17,0,0,121.731,31.57484923
286,1990.142687,7,0,0,121.731,31.58386942
286,2986.800881,13,0,0,121.731,31.59288959
60,2492.409823,12,0,0,121.732,31.49366692
264,2263.598477,11,0,0,121.732,31.50268723
286,3080.187515,15,0,0,121.732,31.51170753
286,3351.423544,17,0,0,121.732,31.52072781
286,2379.801532,17,0,0,121.732,31.52974808
280,2589.036456,9,0,0,121.732,31.53876834
0,1010.281607,2,0,0,121.732,31.4846466
54,2023.22191,3,0,0,121.733,31.40346312
286,6429.349093,38,0,0,121.734,31.3854222
278,1689.042479,6,0,0,121.734,31.39444266
0,0,0,0,0,121.734,31.3493402
234,0,0,0,0,121.734,31.35836072
201,2511.684909,7,0,0,121.734,31.36738123
232,4118.067275,32,0,0,121.734,31.37640172
142,3746.894718,20,1,0,121.735,31.25011363
53,3664.877887,15,0,0,121.735,31.25913429
43,1759.797444,7,0,0,121.735,31.26815494
43,557.0881367,1,0,0,121.735,31.27717558
8938,3255.353404,20,3,0,121.736,31.18696863
2015,4219.212989,20,1,0,121.736,31.19598938
158,3369.187729,18,0,0,121.736,31.24109296
180,1929.450626,11,4,0,121.736,31.20501012
138,4431.023688,24,0,0,121.736,31.21403085
131,3127.423762,20,1,0,121.736,31.22305157
114,5381.455195,33,0,0,121.736,31.23207227
3784,5331.030024,64,24,0,121.736,31.17794786
179,3456.81839,19,1,0,121.737,31.14186466
1374,3561.380801,28,0,0,121.737,31.15088548
1584,3909.412271,25,0,0,121.737,31.15990628
77,5074.299138,46,1,0,121.737,31.16892708
203,3144.136607,16,0,0,121.737,31.12382298
177,3698.539831,17,0,0,121.737,31.13284383
222,1939.522931,8,0,0,121.737,31.09676036
238,3044.014316,15,0,0,121.737,31.10578125
239,2983.769356,14,0,0,121.737,31.11480212
153,4017.720504,49,0,0,121.738,31.02459281
3556,6140.999711,49,11,0,121.738,31.0336138
8221,6683.762385,73,65,0,121.738,31.04263478
2919,3256.623378,17,1,0,121.738,31.06969763
239,3733.878912,19,1,0,121.738,31.07871856
239,3343.461312,15,0,0,121.738,31.08773947
25967,11535.80903,130,45,0,121.738,31.05165574
20461,4172.64644,33,5,0,121.738,31.06067669
1854,2196.886539,4,0,0,121.739,31.0065508
222,1162.20498,6,0,0,121.739,31.01557181
160,2388.048846,16,0,0,121.739,30.97948767
139,3462.152121,17,0,0,121.739,30.98850873
239,1126.446826,5,0,0,121.739,30.99752977
482,1030.274063,11,0,0,121.739,30.95242443
351,684.8946377,10,3,0,121.739,30.96144553
191,5847.163221,65,10,0,121.739,30.97046661
488,1825.39537,5,0,0,121.74,30.92536107
488,300.8386729,5,0,0,121.74,30.93438221
488,1241.608033,5,0,0,121.74,30.94340333
3014,4586.644857,22,0,0,121.74,30.90731877
4189,2171.393135,14,0,0,121.74,30.91633993
488,3278.642007,11,0,0,121.74,30.88025522
488,4008.383265,46,0,0,121.74,30.88927641
1806,9726.870745,119,0,0,121.74,30.8982976
488,0,0,0,0,121.74,30.871234
262,1090.044179,6,0,0,121.741,31.60201405
106,215.4863855,2,0,0,121.741,31.61103424
252,1282.283881,2,0,0,121.741,31.62005441
252,0,0,0,0,121.741,31.62907457
277,2742.793689,14,0,0,121.741,31.59299385
0,1000.234454,1,0,0,121.741,30.85319154
215,0,0,0,0,121.741,30.86221278
286,3334.837413,13,0,0,121.742,31.51181146
286,3832.355802,32,0,0,121.742,31.52083178
225,3608.754784,17,0,0,121.742,31.52985208
126,2673.661411,14,0,0,121.742,31.53887237
262,675.0328058,3,0,0,121.742,31.54789265
286,3487.808647,15,0,0,121.742,31.55691292
286,3727.496828,13,0,0,121.742,31.56593317
286,3920.013391,16,0,0,121.742,31.57495341
286,2988.37279,19,0,0,121.742,31.58397364
279,3089.818709,12,0,0,121.743,31.48475042
154,3425.258164,12,0,0,121.743,31.49377078
286,2208.845134,10,0,0,121.743,31.50279112
279,4868.083893,32,0,0,121.744,31.38552562
286,2993.460896,10,0,0,121.744,31.39454612
276,4386.971472,28,0,0,121.744,31.36748457
253,6567.58463,35,0,0,121.744,31.3765051
286,0,0,0,0,121.745,31.34944347
234,1783.27689,17,0,0,121.745,31.35846403
284,202.8999173,3,0,0,121.745,31.34042291
74,1672.385732,8,0,0,121.746,31.24119579
59,0,0,0,0,121.746,31.2502165
0,382.752942,1,0,0,121.746,31.2592372
0,59.69514039,1,0,0,121.746,31.26825789
122,2004.467233,10,0,0,121.746,31.21413358
156,997.50434,5,0,0,121.746,31.22315433
116,3524.318454,28,0,0,121.746,31.23217507
5241,5492.99637,34,0,0,121.747,31.18707124
5072,4110.458969,19,0,0,121.747,31.19609203
1299,7901.037572,100,8,0,121.747,31.14196709
3964,7572.894142,92,19,0,121.747,31.15098795
4956,5919.436688,43,1,0,121.747,31.16000879
70,6036.893548,81,3,0,121.747,31.16902962
96,2626.915176,16,1,0,121.747,31.20511281
92,1267.0302,6,0,0,121.747,31.13294623
1754,9608.620478,118,50,0,121.747,31.17805044
11431,1084.166194,4,0,0,121.748,31.06979978
214,4741.180387,42,1,0,121.748,31.07882074
204,2788.554698,16,1,0,121.748,31.08784169
28518,3811.104249,36,2,0,121.748,31.0607788
88,3406.214451,21,0,0,121.748,31.12392534
191,1555.475949,15,0,0,121.748,31.09686262
197,4022.43313,22,0,0,121.748,31.10588354
118,2116.075684,24,3,0,121.748,31.11490445
128,200.3973524,3,0,0,121.749,31.02469478
173,650.1814374,5,0,0,121.749,31.03371581
163,10408.22732,140,64,2,121.749,31.04273682
1063,1691.126654,8,0,0,121.749,31.00665269
201,2095.978267,14,0,0,121.749,31.01567374
23420,12067.08108,157,42,0,121.749,31.05175782
135,3203.689369,30,1,0,121.749,30.98861055
146,3861.313354,27,2,0,121.749,30.99763163
2392,1983.552384,5,0,0,121.75,30.92546264
488,0,0,0,0,121.75,30.93448381
488,836.8881466,4,0,0,121.75,30.94350497
470,4746.270432,36,2,0,121.75,30.90742027
2042,1629.250548,12,0,0,121.75,30.91644146
173,3613.057049,31,0,0,121.75,30.97958946
488,1575.804107,8,0,0,121.75,30.95252611
422,1092.451726,12,2,0,121.75,30.96154724
215,1681.125711,23,1,0,121.75,30.97056835
488,671.0457763,6,0,0,121.751,30.8803566
488,2090.251673,12,0,0,121.751,30.88937784
400,3512.730608,12,0,0,121.751,30.89839906
41,1000.237672,2,0,0,121.751,30.85329282
131,1793.528203,9,0,0,121.751,30.8623141
488,370.4292089,3,0,0,121.751,30.87133536
286,185.159408,2,0,0,121.752,31.60211748
249,2786.009089,8,0,0,121.752,31.6111377
286,0,0,0,0,121.752,31.62015791
286,1599.698373,7,0,0,121.752,31.55701616
286,4191.067043,25,0,0,121.752,31.56603645
286,4581.726677,24,0,0,121.752,31.57505673
286,3034.257666,15,0,0,121.752,31.58407699
286,981.0185981,3,0,0,121.752,31.59309724
279,5443.753532,25,0,0,121.753,31.48485338
286,2831.701719,13,0,0,121.753,31.49387377
286,1862.744699,10,0,0,121.753,31.50289415
286,2331.332843,10,0,0,121.753,31.51191452
286,3937.936725,28,0,0,121.753,31.52093487
286,4091.452687,34,0,0,121.753,31.52995522
263,1326.725315,5,0,0,121.753,31.53897554
1,1305.325833,5,0,0,121.753,31.47583297
226,1733.935204,7,0,0,121.753,31.54799586
244,3285.274323,18,0,0,121.755,31.38562817
0,3.690037547,1,0,0,121.755,31.39464871
286,1415.609723,5,0,0,121.755,31.34954588
286,6050.414672,55,0,0,121.755,31.35856648
286,3536.98175,16,0,0,121.755,31.36758705
244,5768.161732,33,0,0,121.755,31.37660762
265,2619.984177,9,0,0,121.755,31.33150466
284,754.7603351,3,0,0,121.755,31.34052528
0,0,0,0,0,121.756,31.25031852
17,281.1528967,1,0,0,121.756,31.32248403
137,3244.486204,16,0,0,121.757,31.18717301
115,791.156898,4,16,0,121.757,31.19619383
0,0,0,0,0,121.757,31.24129777
92,3372.40458,15,0,0,121.757,31.20521465
86,4379.959799,29,4,0,121.757,31.21423545
18,2677.822998,14,0,0,121.757,31.22325623
18,4003.207044,25,0,0,121.757,31.23227701
8226,4987.449538,40,4,0,121.757,31.17815217
1967,3047.74803,31,1,0,121.758,31.14206868
578,7653.785063,92,11,0,121.758,31.15108957
1105,3018.870262,31,2,0,121.758,31.16011045
8564,4527.174247,36,0,0,121.758,31.16913131
4736,2977.805549,28,20,0,121.758,31.12402685
9388,3285.369314,25,0,0,121.758,31.13304777
144,3351.109134,27,0,0,121.758,31.09696402
235,6111.249971,56,8,0,121.758,31.10598498
1640,10155.42236,132,26,0,121.758,31.11500592
117,3486.530245,31,0,0,121.759,31.0247959
101,6957.598423,74,7,0,121.759,31.03381696
11949,8161.568496,106,16,1,121.759,31.04283801
136,1694.347892,14,0,0,121.759,31.06990107
238,4468.111285,38,0,0,121.759,31.07892207
239,5337.319002,32,6,0,121.759,31.08794305
28518,9761.332147,135,111,0,121.759,31.05185904
24918,5822.975099,69,8,0,121.759,31.06088006
191,942.5453152,8,0,0,121.76,30.99773263
233,214.8603207,2,0,0,121.76,31.00675373
134,497.4132352,13,0,0,121.76,31.01577482
488,1610.796619,8,0,0,121.76,30.94360576
196,467.0075741,5,0,0,121.76,30.97969039
203,3056.150222,14,0,0,121.76,30.98871152
239,1765.162666,9,0,0,121.76,30.95262694
190,2594.714135,13,3,0,121.76,30.9616481
173,2469.761389,14,2,0,121.76,30.97066926
488,902.7322394,4,0,0,121.761,30.92556336
72,973.8244467,2,0,0,121.761,30.93458457
488,783.3655658,5,0,0,121.761,30.90752092
4581,598.9547836,2,0,0,121.761,30.91654215
239,221.8780469,2,0,0,121.761,30.88045715
239,717.3240314,4,0,0,121.761,30.88947842
488,1589.971833,8,0,0,121.761,30.89849967
239,2670.909096,11,0,0,121.761,30.86241457
203,129.7401266,1,0,0,121.761,30.87143586
286,171.819747,1,0,0,121.762,31.60222003
286,1085.673786,1,0,0,121.762,31.61124029
286,0,0,0,0,121.762,31.62026054
286,2189.887816,7,0,0,121.762,31.59319976
0,250.4945564,1,0,0,121.762,30.84437194
41,1444.261814,4,0,0,121.762,30.85339326
286,1789.306681,14,2,0,121.763,31.52103711
286,2946.764417,14,0,0,121.763,31.53005748
242,1844.885596,7,0,0,121.763,31.53907785
286,2146.437322,7,0,0,121.763,31.5480982
286,1187.067679,9,0,0,121.763,31.55711854
286,1753.411899,8,0,0,121.763,31.56613886
286,4501.39828,28,0,0,121.763,31.57515917
286,5227.075268,30,0,0,121.763,31.58417947
286,1575.138254,8,0,0,121.764,31.48495546
286,3127.640692,16,0,0,121.764,31.49397589
286,2819.531853,12,0,0,121.764,31.50299631
286,3430.377586,13,0,0,121.764,31.51201671
0,225.8514025,1,0,0,121.764,31.46691456
39,1664.269358,6,0,0,121.764,31.47593502
286,1273.044437,3,0,0,121.765,31.36768868
286,1088.29026,1,0,0,121.765,31.37670928
264,4382.916899,21,0,0,121.766,31.34964744
286,873.7866194,5,0,0,121.766,31.35866806
17,2089.83115,5,0,0,121.766,31.32258548
276,1877.608487,12,0,0,121.766,31.33160614
284,4167.634107,30,0,0,121.766,31.3406268
141,4929.571209,36,3,0,121.767,31.21433646
141,990.8507822,2,0,0,121.767,31.22335728
0,401.1483601,1,0,0,121.767,31.23237809
2493,6066.121131,44,0,0,121.768,31.18727391
104,3967.183919,21,3,0,121.768,31.19629478
1967,6350.331619,31,1,0,121.768,31.14216941
179,8624.466809,55,0,0,121.768,31.15119033
1726,3970.295476,24,0,0,121.768,31.16021125
6461,5980.55407,83,0,0,121.768,31.16923215
102,3204.680008,11,0,0,121.768,31.20531563
2872,8804.627241,75,1,0,121.768,31.13314847
11075,4536.462609,22,1,0,121.768,31.17825304
12129,4046.136894,29,0,0,121.769,31.07000152
329,3957.681479,30,0,0,121.769,31.07902255
186,3032.070159,15,0,0,121.769,31.08804357
27822,4208.14236,37,0,0,121.769,31.06098047
3245,3794.937972,17,0,0,121.769,31.12412751
201,3724.219337,18,0,0,121.769,31.09706457
211,2702.612648,13,0,0,121.769,31.10608557
2225,4649.807456,36,5,0,121.769,31.11510655
183,5964.829073,47,0,0,121.77,31.02489616
123,3020.964328,25,0,0,121.77,31.03391726
11949,4016.414665,32,11,0,121.77,31.04293834
222,1044.242366,4,0,0,121.77,30.99783279
226,2321.609916,11,0,0,121.77,31.00685393
122,4860.376464,47,0,0,121.77,31.01587505
28518,8826.626605,106,64,0,121.77,31.05195941
213,2543.970222,15,1,0,121.77,30.97979048
239,2426.988237,7,0,0,121.77,30.98881165
239,3721.975737,23,0,0,121.771,30.92566324
239,2009.972584,12,0,0,121.771,30.93468448
239,1214.645128,6,0,0,121.771,30.94370571
239,210.2604027,1,0,0,121.771,30.90762072
239,1020.840658,2,0,0,121.771,30.91664199
201,1254.657141,8,0,0,121.771,30.95272692
239,2514.061224,4,0,0,121.771,30.96174812
238,2833.905838,9,0,0,121.771,30.97076931
239,0,0,0,0,121.771,30.89859944
0,1000.490981,2,0,0,121.772,30.8444715
221,1048.620189,2,0,0,121.772,30.88055684
239,0,0,0,0,121.772,30.88957815
0,1739.101642,6,0,0,121.772,30.85349285
155,0,0,0,0,121.772,30.8625142
216,69.83514137,1,0,0,121.772,30.87153553
185,719.2103198,3,0,0,121.773,31.60232172
241,736.9028923,1,0,0,121.773,31.61134201
241,0,0,0,0,121.773,31.62036229
286,3572.615513,15,0,0,121.773,31.55722005
286,3134.799434,12,0,0,121.773,31.56624041
243,5271.696746,24,0,0,121.773,31.57526075
284,4317.579451,22,0,0,121.773,31.58428109
232,2887.66387,10,0,0,121.773,31.59330141
286,4637.175148,22,0,0,121.774,31.48505669
286,1176.288561,12,0,0,121.774,31.49407715
286,4034.963798,19,0,0,121.774,31.5030976
286,2032.262088,12,0,0,121.774,31.51211804
286,3785.172178,16,0,0,121.774,31.52113847
286,5401.051744,20,0,0,121.774,31.53015888
286,3362.172562,16,0,0,121.774,31.53917928
286,2244.089265,10,0,0,121.774,31.54819967
0,1983.774553,3,0,0,121.775,31.46701572
93,4076.144307,22,0,0,121.775,31.47603621
239,3592.905616,18,0,0,121.776,31.34974813
171,1189.075753,4,0,0,121.776,31.35876879
163,679.5556489,1,0,0,121.776,31.36778944
163,913.5022248,1,0,0,121.776,31.37681007
98,4635.638709,21,0,0,121.776,31.33170676
286,2958.254924,21,0,0,121.776,31.34072745
3,1812.675245,6,0,0,121.777,31.32268606
4657,6720.297022,31,0,0,121.778,31.18737397
68,1324.104054,4,0,0,121.778,31.19639486
9245,6080.792632,49,0,0,121.778,31.16933213
153,809.1277303,1,0,0,121.778,31.20541575
153,1496.839684,5,0,0,121.778,31.21443662
10942,5167.937643,48,1,0,121.778,31.17835306
268,5232.775348,34,0,0,121.779,31.14226928
670,3945.477707,35,0,0,121.779,31.15129024
4860,2949.661098,21,0,0,121.779,31.16031119
279,4297.606574,23,0,0,121.779,31.12422732
594,9208.807807,64,1,0,121.779,31.13324831
225,3073.731598,18,0,0,121.779,31.09716427
4676,630.992522,4,0,0,121.779,31.1061853
239,1635.995534,8,0,0,121.779,31.11520632
239,4101.767652,33,1,0,121.78,31.02499558
227,2171.075539,17,0,0,121.78,31.03401671
9252,6410.14591,106,2,0,121.78,31.04303783
183,3029.059159,14,0,0,121.78,31.01597443
13478,3157.069248,17,0,0,121.78,31.07010111
339,1902.544892,10,0,0,121.78,31.07912218
231,2245.633775,15,0,0,121.78,31.08814323
25184,10061.04828,139,28,1,121.78,31.05205894
19551,4612.291007,60,0,0,121.78,31.06108003
212,214.8489213,3,0,0,121.781,30.9979321
206,3204.905705,8,0,0,121.781,31.00695328
239,734.4580448,4,0,0,121.781,30.93478354
239,1255.681951,8,0,0,121.781,30.94380481
231,1197.300884,3,0,0,121.781,30.97988972
239,1835.784064,13,0,0,121.781,30.98891092
239,1227.484805,7,0,0,121.781,30.95282605
239,2499.850016,14,0,0,121.781,30.96184729
239,1624.345371,8,0,0,121.781,30.97086851
239,3618.506181,18,0,0,121.782,30.92576227
239,2504.217613,6,0,0,121.782,30.90771968
181,2141.842893,14,0,0,121.782,30.91674098
238,1001.666051,1,0,0,121.782,30.8806557
224,748.5267321,3,0,0,121.782,30.88967704
239,2445.236756,13,0,0,121.782,30.89869836
90,252.3490121,3,0,0,121.782,30.86261298
203,120.7360492,3,0,0,121.782,30.87163434
191,3141.549338,10,0,0,121.783,31.60242253
207,39.53051301,1,0,0,121.783,31.61144287
0,1001.562682,1,0,0,121.783,30.84457021
0,1493.074854,5,0,0,121.783,30.8535916
268,2798.672369,12,0,0,121.784,31.52123897
286,2604.680989,8,0,0,121.784,31.53025942
286,3496.269441,16,0,0,121.784,31.53927985
286,3646.893031,13,0,0,121.784,31.54830028
286,3173.983559,15,0,0,121.784,31.55732069
286,5028.233629,34,0,0,121.784,31.56634108
253,2975.929157,11,0,0,121.784,31.57536146
286,1434.205202,5,0,0,121.784,31.58438183
189,1668.054555,3,0,0,121.784,31.59340219
286,2786.565929,18,0,0,121.785,31.48515704
286,3826.227138,21,0,0,121.785,31.49417754
286,4144.990585,24,0,0,121.785,31.50319803
286,2549.538739,18,0,0,121.785,31.51221851
61,2748.811761,10,0,0,121.785,31.467116
271,5541.399017,30,2,0,121.785,31.47613653
0,1716.937629,7,0,0,121.786,31.36788934
145,12.51907702,1,0,0,121.786,31.37691001
12,1706.604853,3,0,0,121.787,31.34984795
12,2985.273175,18,0,0,121.787,31.35886865
0,1451.586537,6,0,0,121.787,31.32278578
0,3140.672655,15,0,0,121.787,31.33180652
108,1106.468375,2,0,0,121.787,31.34082724
200,769.526178,5,0,0,121.789,31.18747316
170,2535.720183,7,0,0,121.789,31.1964941
4492,65.01675461,1,0,0,121.789,31.1423683
7197,1050.95055,1,0,0,121.789,31.1513893
9631,1252.241389,14,0,0,121.789,31.16041029
9720,4994.957587,98,4,0,121.789,31.16943126
170,421.6785133,1,0,0,121.789,31.20551501
10240,597.4816196,3,0,0,121.789,31.13334729
6924,5843.578408,46,1,0,121.789,31.17845222
193,1725.546008,8,0,0,121.79,31.07019985
233,361.3927239,4,0,0,121.79,31.07922095
206,2027.604256,11,0,0,121.79,31.08824204
4165,3784.00369,25,0,0,121.79,31.05215761
377,4825.704267,30,0,0,121.79,31.06117874
3213,1205.696412,5,0,0,121.79,31.12432627
200,1176.827666,6,1,0,121.79,31.09726312
149,1580.752544,3,0,0,121.79,31.10628418
238,1514.131806,2,0,0,121.79,31.11530523
239,4223.973636,25,0,0,121.791,31.02509415
239,2134.145552,6,0,0,121.791,31.03411531
239,1951.715132,17,0,0,121.791,31.04313647
239,634.7449895,3,0,0,121.791,30.99803057
239,4385.150896,24,0,0,121.791,31.00705177
177,5100.332399,19,0,0,121.791,31.01607297
170,2734.61079,14,0,0,121.791,30.97998812
201,1177.349747,8,0,0,121.791,30.98900935
239,4383.333217,16,0,0,121.791,30.97096687
239,2644.922682,19,0,0,121.792,30.92586045
239,3014.324855,15,1,0,121.792,30.93488176
198,2877.540711,15,0,0,121.792,30.94390306
239,3871.636753,33,0,0,121.792,30.90781779
213,3977.307084,29,1,0,121.792,30.91683913
239,2228.254849,8,0,0,121.792,30.95292434
239,2363.021645,10,0,0,121.792,30.96194561
239,4231.884122,42,0,0,121.792,30.89879644
0,1066.934592,3,0,0,121.793,30.84466808
236,1188.716775,5,0,0,121.793,30.88075371
224,705.4004699,2,0,0,121.793,30.88977508
0,2270.606461,7,0,0,121.793,30.8536895
59,3330.83543,24,0,0,121.793,30.86271092
116,767.1162852,4,0,0,121.793,30.87173232
191,2893.867029,6,0,0,121.794,31.60252248
191,344.845837,1,0,0,121.794,31.61154285
243,3619.952483,23,0,0,121.794,31.56644089
259,4290.307355,22,0,0,121.794,31.57546131
286,3212.93829,20,0,0,121.794,31.58448171
142,2318.844776,10,0,0,121.794,31.5935021
286,1070.580739,6,0,0,121.795,31.48525654
286,1963.285342,10,0,0,121.795,31.49427707
253,3042.802738,25,0,0,121.795,31.5032976
182,1873.589099,5,0,0,121.795,31.51231811
272,5029.484315,28,0,0,121.795,31.5213386
286,3798.861262,12,0,0,121.795,31.53035909
286,3661.728875,15,0,0,121.795,31.53937956
286,3597.523054,12,0,0,121.795,31.54840001
286,3828.566086,14,0,0,121.795,31.55742046
0,1224.909415,1,0,0,121.796,31.45819485
66,1539.695443,6,0,0,121.796,31.46721542
285,3567.87849,16,0,0,121.796,31.47623599
145,536.8055274,1,0,0,121.797,31.38602977
183,1146.922054,4,0,0,121.797,31.34994692
265,0,0,0,0,121.797,31.35896766
231,2326.111385,13,0,0,121.797,31.36798837
145,3033.780417,23,0,0,121.797,31.37700908
92,953.050175,1,0,0,121.797,31.34092618
200,2316.271301,3,0,0,121.799,31.1875715
200,0,0,0,0,121.799,31.19659247
9720,936.1588894,16,0,0,121.799,31.16952953
8494,3107.643553,17,0,0,121.799,31.17855052
10863,3401.056731,12,3,0,121.8,31.14246647
9720,9205.413096,71,77,0,121.8,31.1514875
9720,6056.31161,54,2,0,121.8,31.16050852
206,2231.70639,9,0,0,121.8,31.08834
9920,586.5603179,3,0,0,121.8,31.12442437
9720,1395.783894,3,0,0,121.8,31.13344543
238,1309.985195,9,0,0,121.8,31.09736111
110,1270.199395,4,0,0,121.8,31.10638221
239,1462.823803,4,0,0,121.8,31.1154033
222,1720.260575,11,7,0,121.801,31.02519186
239,2043.975097,7,0,0,121.801,31.03421306
239,595.5361769,5,0,0,121.801,31.04323425
159,1085.253089,7,0,0,121.801,31.01617065
239,1127.508569,5,0,0,121.801,31.07029774
209,1142.351216,8,0,0,121.801,31.07931888
239,2220.062701,7,3,0,121.801,31.05225543
239,4151.199203,36,0,0,121.801,31.06127659
169,535.2060001,4,0,0,121.802,30.99812818
230,3513.429776,11,0,0,121.802,31.00714942
239,6401.119024,28,0,0,121.802,30.93497913
236,3608.373526,15,0,0,121.802,30.94400046
139,1977.439034,11,0,0,121.802,30.98008566
201,2606.027275,12,0,0,121.802,30.98910693
239,258.3893985,2,0,0,121.802,30.95302178
239,5505.609355,44,0,0,121.802,30.96204309
239,5404.647669,61,0,0,121.802,30.97106438
239,1073.47891,8,0,0,121.803,30.92595779
179,4282.134138,30,1,0,121.803,30.90791506
208,4136.785186,27,2,0,121.803,30.91693643
77,915.2547748,10,0,0,121.803,30.88085087
230,1172.925954,4,0,0,121.803,30.88987228
239,6978.536705,89,3,0,121.803,30.89889368
0,2299.66111,7,0,0,121.803,30.85378656
10,3766.42667,22,1,0,121.803,30.86280801
186,4990.922238,40,0,0,121.803,30.87182945
207,1950.109645,6,0,0,121.804,31.60262156
0,1199.587499,4,0,0,121.804,30.8447651
286,3068.788255,10,0,0,121.805,31.53045789
286,2687.61117,7,0,0,121.805,31.53947839
