name, lat, lng, province, city, area, address, tag
'中国农业银行(广州宝岗大道支行)', 23.103606, 113.27132, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝岗大道285号', '金融;银行'
'广州银行(赤岗支行)', 23.101843, 113.330631, '广东省', '广州市', '海珠区', '新港中路376-1', '金融;银行'
'中国光大银行(翠城社区支行)', 23.089559, 113.27589, '广东省', '广州市', '海珠区', '广东省广州市海珠区翠华路1号', '金融;银行'
'中国农业银行(翠城花园支行)', 23.089575, 113.278554, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝岗大道944号101房', '金融;银行'
'中国建设银行(丽江支行)', 23.039888, 113.308878, '广东省', '广州市', '番禺区', '广州市番禺区大石镇南浦岛丽江花园丽荃楼首层商铺', '金融;银行'
'中国工商银行(国际轻纺城支行)', 23.094394, 113.304015, '广东省', '广州市', '海珠区', '广州市海珠区广州国际轻纺城金纺路2号D区4层', '金融;银行'
'交通银行(广州海珠支行)', 23.103192, 113.280148, '广东省', '广州市', '海珠区', '广东省广州市海珠区江南大道中162号', '金融;银行'
'中国工商银行(广州鹭江支行)', 23.101297, 113.318441, '广东省', '广州市', '海珠区', '广州市海珠区新港西路224号', '金融;银行'
'招商银行(翠城支行)', 23.089053, 113.275781, '广东省', '广州市', '海珠区', '广东省广州市海珠区翠华路16号翠华小区4号门', '金融;银行'
'中国农业银行(广州江南西路支行)', 23.100868, 113.277295, '广东省', '广州市', '海珠区', '广州市海珠区江南西路49号首层', '金融;银行'
'中国邮政储蓄银行(南洲路支行)', 23.07704, 113.30959, '广东省', '广州市', '海珠区', '广州市海珠区南洲北路179号', '金融;银行'
'中国建设银行(广州光大花园分理处)', 23.093207, 113.264764, '广东省', '广州市', '海珠区', '广东省广州市海珠区榕景路87号', '金融;银行'
'中国工商银行(广州顺景支行)', 23.093662, 113.299367, '广东省', '广州市', '海珠区', '广州市海珠区新港西路立新东街一号顺景雅苑首层之一', '金融;银行'
'中国工商银行(大石新浦支行)', 23.049918, 113.304644, '广东省', '广州市', '番禺区', '广州市番禺区大石镇洛溪新城吉祥北园吉祥北道169、171、173号(地铁二号线洛溪站A出口)', '金融;银行'
'中国银行(燕子岗支行)', 23.081427, 113.281055, '广东省', '广州市', '海珠区', '广东省广州市海珠区江燕路375号首层', '金融;银行'
'中国工商银行(广州泰沙路支行)', 23.092826, 113.292287, '广东省', '广州市', '海珠区', '广州市海珠区凤阳社区泰沙路21号', '金融;银行'
'中国农业银行(广州金碧支行)', 23.07332, 113.294045, '广东省', '广州市', '海珠区', '广东省广州市海珠区工业大道南路金碧花园第66-67栋108号房', '金融;银行'
'广州银行(江燕路支行)', 23.086037, 113.284696, '广东省', '广州市', '海珠区', '广东省广州市海珠区江燕路180号', '金融;银行'
'中国工商银行(广州洛溪支行)', 23.047298, 113.313171, '广东省', '广州市', '番禺区', '广州市番禺区如意路奥园城市广场1层', '金融;银行'
'中国银行(广州江南大道支行)', 23.102088, 113.281452, '广东省', '广州市', '海珠区', '广州市海珠区江南大道中215号', '金融;银行'
'华夏银行(社区支行)', 23.102305, 113.337013, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港中路487号', '金融;银行'
'广州银行(昌岗路支行)', 23.091818, 113.274483, '广东省', '广州市', '海珠区', '昌岗中路116号', '金融;银行'
'渤海银行(新港西路支行)', 23.098072, 113.298853, '广东省', '广州市', '海珠区', '海珠区新港西路82号', '金融;银行'
'中国邮政储蓄银行(敦和路邮局营业部)', 23.092978, 113.32626, '广东省', '广州市', '海珠区', '广州市海珠区敦和路268号首层', '金融;银行'
'中国农业银行(广州南洲支行)', 23.069004, 113.322991, '广东省', '广州市', '海珠区', '广东省广州市海珠区南洲路483号', '金融;银行'
'兴业银行(金碧一期社区支行)', 23.074203, 113.293098, '广东省', '广州市', '海珠区', '工业大道南821号金碧花园一期正门', '金融;银行'
'兴业银行(侨诚花园社区支行)', 23.076423, 113.297787, '广东省', '广州市', '海珠区', '广东省广州市海珠区侨港路49号', '金融;银行'
'中国农业银行(国际轻纺城支行)', 23.094449, 113.303821, '广东省', '广州市', '海珠区', '广州市海珠区金纺路2号广州国际轻纺城4楼', '金融;银行'
'中国银行(广州长江轻纺城支行)', 23.087658, 113.304075, '广东省', '广州市', '海珠区', '广州市海珠区逸景路与凤康路交叉路口往西南约50米(新长江轻纺城)', '金融;银行'
'中国农业银行(广州逸景翠园支行)', 23.088372, 113.313747, '广东省', '广州市', '海珠区', '广东省广州市海珠区广州大道南逸景翠园自编绿屿居A座首层', '金融;银行'
'中国农业银行(广州好信广场支行)', 23.076185, 113.308563, '广东省', '广州市', '海珠区', '盈中路好信街6号好信广场', '金融;银行'
'中国农业银行(中山大学支行)', 23.102008, 113.302933, '广东省', '广州市', '海珠区', '广州市海珠区新港西路135号中山大学西南区494号逸夫艺术中心1楼', '金融;银行'
'中国工商银行(愉景支行)', 23.102855, 113.318629, '广东省', '广州市', '海珠区', '广州市海珠区大江直街与新港西路交叉路口往北约50米(愉景雅苑)', '金融;银行'
'中国农业银行(广州长江轻纺城支行)', 23.088777, 113.302962, '广东省', '广州市', '海珠区', '瑞康路389号其佳辅料城2楼B01-B02', '金融;银行'
'中国邮政储蓄银行(广州市洛浦支行)', 23.049806, 113.304814, '广东省', '广州市', '番禺区', '广州市番禺区吉祥北道165号', '金融;银行'
'中国建设银行', 23.074789, 113.301962, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝兴街39号附近', '金融;银行'
'中国工商银行(广州信和广场支行)', 23.0963, 113.28128, '广东省', '广州市', '海珠区', '广州市海珠区昌岗中路239号信和广场首层112号铺', '金融;银行'
'广州银行(中大支行)', 23.095612, 113.30258, '广东省', '广州市', '海珠区', '瑞康路38号', '金融;银行'
'中国工商银行(昌岗中路支行)', 23.096278, 113.281798, '广东省', '广州市', '海珠区', '广东省广州市海珠区昌岗中路247号附近', '金融;银行'
'兴业银行(电科院社区支行)', 23.101361, 113.31714, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港西路206-1', '金融;银行'
'中国银行(国际轻纺城支行)', 23.094618, 113.305071, '广东省', '广州市', '海珠区', '广东省广州市海珠区纺城南路19号', '金融;银行'
'兴业银行(江南支行)', 23.098509, 113.273598, '广东省', '广州市', '海珠区', '广东省广州市海珠区宝岗大道536号新一城广场首层', '金融;银行'
'中国邮政储蓄银行(大展雅苑支行)', 23.070162, 113.318295, '广东省', '广州市', '海珠区', '广州市南洲路池滘东三街26-28号首层', '金融;银行'
'九江银行', 23.102922, 113.29501, '广东省', '广州市', '海珠区', '怡乐路70号大院祈乐苑公交站', '金融;银行'
'交通银行(广州国际轻纺城支行)', 23.094345, 113.304239, '广东省', '广州市', '海珠区', '金纺路2号广州国际轻纺城4层', '金融;银行'
'中国邮政储蓄银行(逸景路营业所)', 23.090668, 113.310838, '广东省', '广州市', '海珠区', '广州市海珠区芳盛街41', '金融;银行'
'中国邮政储蓄银行(广州翠馨华庭支行)', 23.090528, 113.321994, '广东省', '广州市', '海珠区', '广州大道南962号', '金融;银行'
'广州市农村商业银行(坚真支行)', 23.086655, 113.332699, '广东省', '广州市', '海珠区', '广东省广州市海珠区聚德南路2号', '金融;信用社'
'中国邮政储蓄银行(广州沥滘支行)', 23.066601, 113.32204, '广东省', '广州市', '海珠区', '广东省广州市海珠区沥滘大道北四号', '金融;银行'
'广州农商银行(逸景翠园支行)', 23.09042, 113.31379, '广东省', '广州市', '海珠区', '广东省广州市海珠区华盛南路196号', '金融;信用社'
'兴业银行(逸景翠园社区支行)', 23.08923, 113.310823, '广东省', '广州市', '海珠区', '广州市海珠区逸景路与和韵街交叉路口北侧(逸景翠园)', '金融;银行'
'中国邮政储蓄银行', 23.042023, 113.301823, '广东省', '广州市', '番禺区', '洛浦街东乡村南桂路3号恒达商务中心A座首层1-3号', '金融;银行'
'中国农业银行', 23.082087, 113.302888, '广东省', '广州市', '海珠区', '广州市海珠区瑞海桥头与瑞海街中马路交叉路口西侧(瑞宝第八工业区东侧约50米)', '金融;银行'
'中国建设银行广州赤岗支行二手楼贷款中心', 23.101756, 113.331223, '广东省', '广州市', '海珠区', '广州市海珠区新港中路与艺苑路交叉路口往东约100米(鸿运花园)', '金融;其他'
'邮政银行', 23.04896, 113.308405, '广东省', '广州市', '番禺区', '广东省广州市番禺区大石镇洛溪新城新地广场邮政银行', '金融;银行'
'新华村镇银行(洛浦支行)', 23.045059, 113.316568, '广东省', '广州市', '番禺区', '洛浦街上漖村105国道以东大新商务广场首层广州番禺(上漖牌坊侧)', '金融;银行'
'中国农商银行', 23.096216, 113.282003, '广东省', '广州市', '海珠区', '昌岗中路243号附近', '金融;银行'
'中国邮政储蓄银行小额贷款专家', 23.09937, 113.288969, '广东省', '广州市', '海珠区', '广州市海珠区昌岗东路与晓港中马路交叉路口西南侧(晓港西马路小区东北侧)', '金融;其他'
'个人贷款中心', 23.101792, 113.331238, '广东省', '广州市', '海珠区', '新港中路382号二层', '金融;其他'
'广州农商银行(海珠支行)', 23.093593, 113.278603, '广东省', '广州市', '海珠区', '广东省广州市海珠区昌岗中路171号', '金融;信用社'
'广州市农村金融服务站', 23.041861, 113.334283, '广东省', '广州市', '番禺区', '广东省广州市番禺区建设路', '金融;银行'
'广州市农村金融服务站', 23.045685, 113.32071, '广东省', '广州市', '番禺区', '广州市番禺区沙滘西路与中环路交叉路口东侧(洛浦上漖小学西南侧)', '金融;银行'
'广州农村商业银行(江南西支行)', 23.101987, 113.275247, '广东省', '广州市', '海珠区', '广州市海珠区紫山大街34号', '金融;信用社'
'招商银行(合生广场支行)', 23.091704, 113.320748, '广东省', '广州市', '海珠区', '广州大道南叠景路227号合生广场首层', '金融;银行'
'中国银行(番禺大学城支行)', 23.062818, 113.392995, '广东省', '广州市', '番禺区', '广东省广州市番禺区小谷围街青蓝街26号', '金融;银行'
'中国建设银行(广州石榴岗支行)', 23.095325, 113.341288, '广东省', '广州市', '海珠区', '广州市海珠区石榴岗信步中街1-3号101铺之一', '金融;银行'
'中国建设银行24小时自助银行服务', 23.104526, 113.389089, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路1643-11号附近', '金融;atm'
'中国农业银行(大学城中环西路店)', 23.047441, 113.378839, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城中环西路230号', '金融;银行'
'中国工商银行(大学城中环支行)', 23.045737, 113.381889, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城外环西路230号', '金融;银行'
'中国建设银行(广州琶洲支行)', 23.102277, 113.374, '广东省', '广州市', '海珠区', '新港东路1000号102房103房', '金融;银行'
'中国农业银行(广州赤岗支行)', 23.103199, 113.343747, '广东省', '广州市', '海珠区', '广州市新港东路2号', '金融;银行'
'中国农业银行(广州琶洲支行)', 23.101548, 113.373449, '广东省', '广州市', '海珠区', '广州市凤浦中路689号保利世界贸易中心D座一层', '金融;银行'
'中国工商银行(大学城支行)', 23.044193, 113.407273, '广东省', '广州市', '番禺区', '广州市番禺区大学城广工一路与文秀街交叉路口往西约50米(广东工业大学)', '金融;银行'
'中国农业银行(广州新港东路支行)', 23.1039, 113.349283, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路148号', '金融;银行'
'中国银行ATM(广交会大厦)', 23.102256, 113.369997, '广东省', '广州市', '海珠区', '凤浦中路681号广交会威斯汀酒店1层', '金融;atm'
'中国建设银行(校园银行)', 23.056449, 113.390074, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城华师二路', '金融;银行'
'中国邮政储蓄银行(广东商学院营业所)', 23.092768, 113.361042, '广东省', '广州市', '海珠区', '广东省广州市海珠区仑头路21号校园内4号住宅楼首层', '金融;银行'
'中国邮政储蓄银行24小时自助银行(广东商学院营业所)', 23.092646, 113.36119, '广东省', '广州市', '海珠区', '广州市海珠区仑头路21号广东商学院', '金融;atm'
'中国建设银行24小时自助银行', 23.065879, 113.377392, '广东省', '广州市', '海珠区', '星汉二路与螺旋四路交叉口西北100米', '金融;atm'
'中国农业银行ATM(保利世界贸易中心博览馆)', 23.103743, 113.372907, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路1000号保利世界贸易中心博览馆负1层', '金融;atm'
'中国银行24小时自助银行(番禺大学城支行)', 23.062941, 113.393102, '广东省', '广州市', '番禺区', '贝岗村大街26号附近', '金融;atm'
'中国建设银行24小时自助银行(广州大学商业中心)', 23.047639, 113.378993, '广东省', '广州市', '番禺区', '广州市番禺区大学城中环西路206号广州大学商业中心F1', '金融;atm'
'中国银行24小时自助银行服务', 23.065878, 113.40254, '广东省', '广州市', '番禺区', '广东省广州市番禺区贝岗村大街', '金融;atm'
'中国农业银行24小时自助银行(夏阳大街店)', 23.095218, 113.403282, '广东省', '广州市', '海珠区', '夏阳大街与盘石大街交叉口东南150米', '金融;atm'
'中国农业银行ATM(广州番禺大学城支行)', 23.047321, 113.378774, '广东省', '广州市', '番禺区', '广州市番禺区大学城中环西路206号广州大学商业中心F1', '金融;atm'
'中国工商银行24小时自助银行(大学城华工北路店)', 23.057323, 113.408742, '广东省', '广州市', '番禺区', '广州市番禺区大学城中环东路附近', '金融;atm'
'中国建设银行24小时自助银行', 23.0528, 113.408196, '广东省', '广州市', '番禺区', '广州市番禺区大学城中环东路华南理工大学生活区内', '金融;atm'
'招商银行24小时自助银行(大学城中环西路店)', 23.048647, 113.399617, '广东省', '广州市', '番禺区', '广州市番禺区大学城外环西路广东工业大学大学城校区', '金融;atm'
'广州农商银行ATM(北亭分理处)', 23.057547, 113.380796, '广东省', '广州市', '番禺区', '广州市番禺区北亭大街1巷1号附近', '金融;atm'
'交通银行ATM(红卫路店)', 23.088908, 113.355403, '广东省', '广州市', '海珠区', '石榴岗红卫路5号F栋首层', '金融;atm'
'广东财经大学自助银行ATM', 23.092956, 113.361122, '广东省', '广州市', '海珠区', '赤沙路21号', '金融;atm'
'中国工商银行24小时自助银行(广州大学城中环支行)', 23.045919, 113.38216, '广东省', '广州市', '番禺区', '外环西路230号附近', '金融;atm'
'中国农业银行24小时自助银行(广州大学城分理处)', 23.06127, 113.38964, '广东省', '广州市', '番禺区', '广州市番禺区大学城星海东路与青蓝街交叉路口往西约50米(星海音乐学院大学城校区)', '金融;atm'
'中国建设银行24小时自助银行(广州石榴岗支行)', 23.095342, 113.341353, '广东省', '广州市', '海珠区', '广州市海珠区石榴岗路与江海大道交叉路口往东南约100米(信步闲庭-东区)', '金融;atm'
'中国工商银行ATM', 23.075095, 113.397587, '广东省', '广州市', '番禺区', '广东省广州市番禺区逸仙大道', '金融;atm'
'中国建设银行24小时自助银行', 23.092987, 113.3649, '广东省', '广州市', '海珠区', '广东省广州市海珠区贵荣路与赤沙路交叉口东北50米', '金融;atm'
'中国建设银行ATM', 23.056551, 113.346393, '广东省', '广州市', '海珠区', '广东省广州市海珠区南洲路2008', '金融;atm'
'中国工商银行ATM', 23.054304, 113.397018, '广东省', '广州市', '番禺区', '广东省中医院大学城医院一楼大堂内', '金融;atm'
'中国工商银行24小时自助银行(华南支行大学城支行广工生活西区离行)', 23.049044, 113.393873, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城广东工业大学后勤综合楼1层3号', '金融;atm'
'广州农商银行(小洲支行)', 23.066078, 113.362454, '广东省', '广州市', '海珠区', '广东省广州市海珠区小洲艺术大楼(新滘公社小洲人民礼堂西南)', '金融;信用社'
'中国农业银行24小时自助银行服务(广州琶洲支行)', 23.101405, 113.373409, '广东省', '广州市', '海珠区', '广州市海珠区凤浦中路', '金融;atm'
'中国银行24小时自助银行服务(桂花港支行)', 23.061004, 113.406528, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城广药路', '金融;atm'
'中国农业银行24小时自助银行服务(广州新港东路支行)', 23.103844, 113.349247, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路154号附近', '金融;atm'
'上海浦东发展银行24小时自助银行(琶洲支行)', 23.103704, 113.376283, '广东省', '广州市', '海珠区', '新港东路1066号', '金融;atm'
'中国建设银行24小时自助银行(大学城中环西路店)', 23.047835, 113.399664, '广东省', '广州市', '番禺区', '广东省广州市番禺区大学城中环西路附近', '金融;atm'
'中国建设银行24小时自助银行', 23.06276, 113.392722, '广东省', '广州市', '番禺区', '广州市番禺区青蓝街与大学城中心北大街交叉路口南侧(有米科技)', '金融;atm'
'中国建设银行24小时自助银行服务(华洲路店)', 23.07857, 113.358476, '广东省', '广州市', '海珠区', '广东省广州市海珠区华洲我们e家(华洲路南)', '金融;atm'
'中国建设银行24小时自助银行', 23.082602, 113.341775, '广东省', '广州市', '海珠区', '龙潭南约万年东街2号附近', '金融;atm'
'广州农商银行(华洲分理处)', 23.070516, 113.351836, '广东省', '广州市', '海珠区', '土华路1号1层', '金融;信用社'
'广州农商银行24小时自助银行', 23.053916, 113.415921, '广东省', '广州市', '番禺区', '广州市番禺区穗石大道与双桂街交叉路口西北侧(情缘酒店东北侧)', '金融;atm'
'广州农商银行24小时自助银行(凤浦支行)', 23.100064, 113.40489, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路2438号附近', '金融;atm'
'广州农商银行(琶洲支行)', 23.100006, 113.404954, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路2358号附近', '金融;信用社'
'中国建设银行24小时自助银行(康陵路)', 23.049054, 113.393626, '广东省', '广州市', '番禺区', '广东省广州市番禺区国医西路广东工业大学生活区西区学生公寓西七栋', '金融;atm'
'中国建设银行24小时自助银行', 23.078827, 113.355204, '广东省', '广州市', '海珠区', '华洲路109号b座附近', '金融;atm'
'中国工商银行24小时自助银行(广工大医院南)', 23.048269, 113.400453, '广东省', '广州市', '番禺区', '大学城外环西路100号广东工业大学附近', '金融;atm'
'广州农商银行ATM(广州大学商业中心)', 23.048049, 113.379456, '广东省', '广州市', '番禺区', '广州市番禺区大学城中环西路206号广州大学商业中心F1', '金融;atm'
'广州农商银行24小时自助银行(南亭分理处)', 23.041859, 113.394448, '广东省', '广州市', '番禺区', '广州市番禺区新造镇南亭村南亭大道40之1号', '金融;atm'
'广州农商银行24小时自助银行(土华支行)', 23.074822, 113.362683, '广东省', '广州市', '海珠区', '土华村华洲路189号', '金融;atm'
'广州农商银行-4小时自助银行', 23.09296, 113.365271, '广东省', '广州市', '海珠区', '赤沙路自编45-6', '金融;atm'
'广州市农村商业银行(24小时自助服务)', 23.074481, 113.359032, '广东省', '广州市', '海珠区', '广东省广州市海珠区土华路108号附近', '金融;atm'
'广州市商业银行ATM', 23.044007, 113.375739, '广东省', '广州市', '番禺区', '广东省广州市番禺区广州大学行政西楼', '金融;atm'
'广州农商银行24小时自助银行(仑头支行)', 23.079867, 113.379518, '广东省', '广州市', '海珠区', '广州市海珠区仑头环村南路与环村南路交叉路口往北约100米(广州五行商务酒店东南侧约150米)', '金融;atm'
'广州农商银行24小时自助银行(沙溪大道)', 23.039626, 113.352504, '广东省', '广州市', '番禺区', '广州市番禺区榕江街5-7号附近', '金融;atm'
'广州农商银行(琶洲支行)', 23.104538, 113.389009, '广东省', '广州市', '海珠区', '蟠龙新街1号1层7-8、18-19号', '金融;信用社'
'广州农商银行24小时自助银行(华洲分理处)', 23.0705, 113.351791, '广东省', '广州市', '海珠区', '广州市海珠区土华路与华泰横路交叉路口东北侧(樱花小筑酒店)', '金融;atm'
'广州农商银行(新洲码头支行)', 23.091072, 113.415675, '广东省', '广州市', '海珠区', '新洲路与新港东路交叉口东50米', '金融;信用社'
'中国工商银行离行式自助服务区(广州市吉盛伟邦)', 23.103553, 113.374209, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路1000号吉盛伟邦里面', '金融;atm'
'樱花小筑酒店-自动取款机', 23.070577, 113.351556, '广东省', '广州市', '海珠区', '华洲街土华路1号', '金融;atm'
'中国工商银行24小时自助银行(广州大学城支行)', 23.044196, 113.407255, '广东省', '广州市', '番禺区', '广州市番禺区广东工业大学大学城校园教学区基础实验4号楼首层', '金融;atm'
'广州市农村商业银行(南亭分理处)', 23.041762, 113.394372, '广东省', '广州市', '番禺区', '番禺区南亭大道45号', '金融;信用社'
'农村商业银行(北山支行)', 23.088943, 113.376378, '广东省', '广州市', '海珠区', '广州市海珠区北山大街3号', '金融;信用社'
'广州市农村商业银行(仑头支行)', 23.079876, 113.379465, '广东省', '广州市', '海珠区', '海珠区仑头环村南路11-101号', '金融;信用社'
'广州市农村商业银行(北亭分理处)', 23.057538, 113.380803, '广东省', '广州市', '番禺区', '番禺区北亭村北亭大街77号之2号', '金融;信用社'
'广州市农村商业银行(土华支行)', 23.07485, 113.362711, '广东省', '广州市', '海珠区', '广东省广州市海珠区土华村华洲路189号', '金融;信用社'
'广州市农村商业银行(赤沙支行)', 23.092858, 113.365014, '广东省', '广州市', '海珠区', '广州市海珠区赤沙村赤沙路35号', '金融;信用社'
'广州市农村商业银行(琶洲支行)', 23.104732, 113.388743, '广东省', '广州市', '海珠区', '广东省广州市海珠区新港东路1643-11号', '金融;信用社'
'广州农商银行(穗石分理处)', 23.053956, 113.416031, '广东省', '广州市', '番禺区', '穗石村穗石大道54号', '金融;信用社'
'中国工商银行离行式自助服务区(华南支行大学城支行)', 23.04564, 113.402223, '广东省', '广州市', '番禺区', '广州市番禺区广东工业大学大学城校园教学区基础实验4号楼首层', '金融;atm'
'中国工商银行离行式自助银行(华南支行大学城支行)', 23.050415, 113.39443, '广东省', '广州市', '番禺区', '广州市番禺区广东工业大学生活西区首层', '金融;atm'
'中国工商银行24小时自助银行(广州番禺星河湾海怡半岛支行)', 23.039606, 113.349741, '广东省', '广州市', '番禺区', '广州市番禺区沙溪大道480号海怡半岛花园公建3栋(肉菜市场)商业街一层商铺C16号铺', '金融;atm'
'小洲艺术大楼农商银行-3栋', 23.066244, 113.362661, '广东省', '广州市', '海珠区', '华洲街道小洲村小洲艺术大楼农商银行3栋', '房地产;内部楼栋'
'中国银行(黄埔支行)', 23.105031, 113.469603, '广东省', '广州市', '黄埔区', '黄埔东路684号', '金融;银行'
'中国银行(广州番禺化龙支行)', 23.043868, 113.464134, '广东省', '广州市', '番禺区', '广州市番禺区化龙镇工业路1号', '金融;银行'
'中国银行(新造支行)', 23.042908, 113.422992, '广东省', '广州市', '番禺区', '广州市番禺区新造镇新广路16号地铺1-7号', '金融;银行'
'平安银行(广州丰乐路支行)', 23.104989, 113.462867, '广东省', '广州市', '黄埔区', '广州市黄埔区丰乐南路408号(近黄埔花园)', '金融;银行'
'中国建设银行', 23.102598, 113.451387, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区荔香路38号大院39号附近', '金融;银行'
'中国银行(广州港湾路支行)', 23.104629, 113.455379, '广东省', '广州市', '黄埔区', '广州市黄埔区港湾路258号', '金融;银行'
'中国农业银行(广州番禺化龙支行)', 23.046935, 113.461495, '广东省', '广州市', '番禺区', '广州市番禺区化龙龙源路109号', '金融;银行'
'兴业银行(黄埔花园社区支行)', 23.105591, 113.462764, '广东省', '广州市', '黄埔区', '广州市黄埔区丰乐南路与黄埔东路交叉路口往南约100米(惠润广场)', '金融;银行'
'中国工商银行(金港支行)', 23.104443, 113.45546, '广东省', '广州市', '黄埔区', '广州市黄埔港湾路238号', '金融;银行'
'中国邮政储蓄银行(中山大道东邮局营业部)', 23.105501, 113.452994, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区中山大道东500号首层', '金融;银行'
'中国工商银行(广州红山支行)', 23.100289, 113.48425, '广东省', '广州市', '黄埔区', '广州市黄埔文冲船厂东区45幢', '金融;银行'
'中国农业银行(广州红山支行)', 23.099954, 113.484603, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区红山双沙市场综合楼西侧首层', '金融;银行'
'中国农业银行(广州番禺新造支行)', 23.042759, 113.424865, '广东省', '广州市', '番禺区', '广东省广州市番禺区新造镇兴华路61号', '金融;银行'
'中国农业银行(广州长洲支行)', 23.079804, 113.425739, '广东省', '广州市', '黄埔区', '广州市黄埔区长洲镇金洲北路569号', '金融;银行'
'平安银行24小时(丰乐路支行)', 23.104974, 113.46283, '广东省', '广州市', '黄埔区', '丰乐南路406-416号', '金融;atm'
'中国邮政储蓄银行(广州新造支行)', 23.041629, 113.424587, '广东省', '广州市', '番禺区', '广州市番禺区永兴路与兴华路交叉路口往西南约50米(新造镇人民政府东侧)', '金融;银行'
'中国邮政储蓄银行(鱼珠邮局营业部)', 23.105038, 113.436492, '广东省', '广州市', '黄埔区', '广州市黄埔区黄埔大道东自编933号', '金融;银行'
'中国邮政储蓄银行24小时自助银行(中山大道东邮局营业部)', 23.10545, 113.453071, '广东省', '广州市', '黄埔区', '中山大道东500号', '金融;atm'
'中国邮政储蓄银行(长洲营业所)', 23.079778, 113.430005, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区长洲街金洲北路516号', '金融;银行'
'中国银行24小时自助银行(广州港湾路支行)', 23.104725, 113.455405, '广东省', '广州市', '黄埔区', '港湾路258号', '金融;atm'
'中国银行', 23.09129, 113.433012, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区军校路170号院附近', '金融;银行'
'广州农商银行24小时自助银行', 23.104575, 113.447038, '广东省', '广州市', '黄埔区', '广州市黄埔区', '金融;atm'
'中国邮政储蓄银行24小时自助银行(新造营业所)', 23.041629, 113.424587, '广东省', '广州市', '番禺区', '广州市番禺区永兴路与兴华路交叉路口往西南约50米(新造镇人民政府东侧)', '金融;atm'
'广州市农村商业银行(文冲支行)', 23.105856, 113.474303, '广东省', '广州市', '黄埔区', '黄埔区石化路58号', '金融;信用社'
'中国农业银行24小时自助银行(化龙支行)', 23.046974, 113.461277, '广东省', '广州市', '番禺区', '广东省广州市番禺区龙源路109', '金融;atm'
'中国银行24小时自助银行(黄埔东路店)', 23.105058, 113.469731, '广东省', '广州市', '黄埔区', '黄埔东路682、686', '金融;atm'
'中国建设银行24小时自助银行', 23.102391, 113.484014, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区红山三路101号', '金融;atm'
'中国邮政储蓄银行24小时自助银行(文冲营业所)', 23.10082, 113.482718, '广东省', '广州市', '黄埔区', '广新路615', '金融;atm'
'广州农商银行24小时自助银行(文冲支行)', 23.105815, 113.474336, '广东省', '广州市', '黄埔区', '石化路58', '金融;atm'
'中国银行24小时自助银行(化龙支行)', 23.043665, 113.464259, '广东省', '广州市', '番禺区', '化龙镇工业路1号', '金融;atm'
'中国邮政储蓄银行(文冲邮局营业部)', 23.100766, 113.48271, '广东省', '广州市', '黄埔区', '广东省广州市黄埔区广新路615号', '金融;银行'
'中国银行(单证处理中心)', 23.104998, 113.469559, '广东省', '广州市', '黄埔区', '广州市黄埔区黄埔东路682号', '金融;银行'
'中国工商银行24小时自助银行(广州黄埔军校支行)', 23.089534, 113.437095, '广东省', '广州市', '黄埔区', '黄埔区军校路1号', '金融;atm'
'广州农商银行(双沙支行)', 23.099387, 113.486505, '广东省', '广州市', '黄埔区', '黄埔东路1379-1381号', '金融;信用社'
'中国农业银行24小时自助银行(广州红山支行)', 23.099963, 113.484595, '广东省', '广州市', '黄埔区', '大沙镇双沙市场综合楼1层西侧', '金融;atm'
'广州市农村商业银行24小时自助银行(岗嘴支行)', 23.080183, 113.423323, '广东省', '广州市', '黄埔区', '金洲北路728', '金融;atm'
'中国银行24小时自助银行服务(广州番禺新造支行)', 23.042817, 113.423063, '广东省', '广州市', '番禺区', '新造镇新广路16号地铺1-7号', '金融;atm'
'中国邮政储蓄银行24小时自助银行(鱼珠邮局营业部)', 23.10495, 113.436502, '广东省', '广州市', '黄埔区', '黄埔大道东933号之1号', '金融;atm'
'中国农业银行24小时自助银行服务(广州番禺新造支行)', 23.0428, 113.42486, '广东省', '广州市', '番禺区', '广东省广州市番禺区兴华路61', '金融;atm'
